# Scene: scene-0916
# Description: Parking lot, bicycle rack, parked bicycles, bus, many peds, parked scooters, parked motorcycle
# Num samples: 41
# Format:
#   FRAME timestamp ego_x ego_y ego_yaw
#   BOX x1 y1 x2 y2 x3 y3 x4 y4 minZ maxZ instance_token category
#   ENDFRAME

FRAME 1538984233.547259 715.686012 1810.047300 -1.295031
BOX 687.572470 1781.475348 686.451125 1780.336846 689.517530 1777.316652 690.638875 1778.455154 -0.800500 0.684500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.871878 1809.781466 703.210541 1808.203924 707.198122 1804.004534 708.859459 1805.582076 0.071500 3.052500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 714.158260 1784.021598 713.802531 1784.548810 713.321740 1784.224402 713.677469 1783.697190 0.213500 1.998500 de7bc639112c40ec9ebe406673f1487d human.pedestrian.adult
BOX 722.330385 1790.756148 721.591773 1790.368839 722.115615 1789.369852 722.854227 1789.757161 0.028000 1.660000 c2c271c1bc484bce81639bfda2083588 human.pedestrian.adult
BOX 697.603516 1779.283523 698.318705 1779.118415 698.502484 1779.914477 697.787295 1780.079585 -0.430500 1.376500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 711.249380 1785.454823 710.709627 1785.118426 711.166620 1784.385177 711.706373 1784.721574 0.259500 2.096500 ebcd168fd25247f68482853796c9327f human.pedestrian.adult
BOX 713.477994 1784.987627 713.095160 1785.495499 712.632006 1785.146373 713.014840 1784.638501 0.176500 1.457500 9256b7cc27954e7bb5e3a3fb8c62474c human.pedestrian.adult
BOX 712.913260 1783.637598 712.557531 1784.164810 712.076740 1783.840402 712.432469 1783.313190 0.213500 1.998500 eeabbd601fff49c08c086829bfe13287 human.pedestrian.adult
BOX 691.071115 1803.269785 692.451299 1804.516658 689.110885 1808.214215 687.730701 1806.967342 0.001500 1.604500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 689.430643 1805.157724 690.784867 1806.429825 687.455357 1809.974276 686.101133 1808.702175 -0.009500 1.617500 2197057ff31949819b309f2c7ec9a113 vehicle.car
BOX 699.208537 1776.882690 698.726416 1776.423217 700.123463 1774.957310 700.605584 1775.416783 -0.658500 0.740500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 711.864260 1784.218598 711.508531 1784.745810 711.027740 1784.421402 711.383469 1783.894190 0.193000 2.019000 54ca0158a30a4d8291684544ddbeff3f human.pedestrian.adult
BOX 721.946239 1814.770856 722.237948 1814.426899 722.919761 1815.005144 722.628052 1815.349101 0.464500 2.159500 fd4862434baa4c208cff8861f181feaa human.pedestrian.adult
BOX 709.205916 1780.814186 708.749053 1781.270905 708.358084 1780.879814 708.814947 1780.423095 0.151500 1.876500 c6d85e602dd342d99758b41e64e86e12 human.pedestrian.adult
BOX 663.877837 1801.565831 665.201893 1802.899066 661.334163 1806.740169 660.010107 1805.406934 0.215500 2.506500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 673.996864 1824.147429 672.698011 1822.713133 676.029136 1819.696571 677.327989 1821.130867 1.104500 2.641500 d71462c2ae74472bae3adbf7a41b2fc7 vehicle.car
BOX 707.039664 1781.060349 707.510741 1781.502392 707.132336 1781.905651 706.661259 1781.463608 0.298500 2.035500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.712017 1804.926920 680.423669 1803.668444 683.753983 1800.259080 685.042331 1801.517556 0.136500 1.771500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 672.157600 1796.477651 671.044047 1795.369481 674.086400 1792.312349 675.199953 1793.420519 0.003500 1.708500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 711.235260 1783.984598 710.879531 1784.511810 710.398740 1784.187402 710.754469 1783.660190 0.226500 1.923500 b7ff9843f0bc4154a865230adb65a45d human.pedestrian.adult
BOX 709.427260 1782.905598 709.071531 1783.432810 708.590740 1783.108402 708.946469 1782.581190 0.228500 1.925500 4b8ef2beabcf4121af0f287cd1a7fd55 human.pedestrian.adult
BOX 714.562193 1789.863752 714.096045 1789.376943 714.733807 1788.766248 715.199955 1789.253057 0.047000 1.827000 89eaf741be444d7e8fcc4748482d338d human.pedestrian.adult
BOX 685.450315 1780.386689 686.702701 1781.545121 683.901685 1784.573311 682.649299 1783.414879 -0.866000 0.570000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 710.122458 1783.476781 710.624091 1783.867755 710.267542 1784.325219 709.765909 1783.934245 0.200500 1.897500 e5a06b589b93428c867bd6a92ed6da93 human.pedestrian.adult
BOX 704.233397 1780.059168 703.835640 1779.669247 705.002603 1778.478832 705.400360 1778.868753 -0.261500 1.077500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 684.123910 1813.637787 682.964246 1812.344593 686.368090 1809.292213 687.527754 1810.585407 0.276500 2.041500 090067814c7e4bbea134dcd018d2083f vehicle.car
BOX 687.519936 1778.869323 688.628934 1779.937837 685.832064 1782.840677 684.723066 1781.772163 -0.747000 0.821000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 732.507108 1797.929119 731.684680 1798.212866 731.296892 1797.088881 732.119320 1796.805134 0.185500 2.074500 7db99b003c8d4a7db1afc75160f47387 human.pedestrian.adult
BOX 715.074101 1788.934842 714.414205 1788.797681 714.593899 1787.933158 715.253795 1788.070319 0.063500 1.892500 68d411d0e8664a09b4c59787793b0b87 human.pedestrian.adult
BOX 698.547368 1772.207176 698.964246 1772.631720 697.274632 1774.290824 696.857754 1773.866280 -0.610500 0.710500 ba34f167479c43c69be921c9658a488c vehicle.motorcycle
BOX 734.099839 1792.816616 733.546827 1793.007411 733.350161 1792.437384 733.903173 1792.246589 0.328000 1.478000 1e1053e5f4224fb38f631e3be8c503c6 human.pedestrian.adult
BOX 724.409426 1811.279658 724.488688 1810.796111 725.246574 1810.920342 725.167312 1811.403889 0.456000 2.302000 6f6934f00f014284856716428eefd90e human.pedestrian.adult
BOX 704.109074 1778.837102 704.517132 1779.237942 703.142926 1780.636898 702.734868 1780.236058 0.141500 1.430500 5999098cd1734cea8979dd41bc34b88f vehicle.motorcycle
BOX 676.979464 1809.607489 675.771806 1808.499390 678.600536 1805.416511 679.808194 1806.524610 0.346000 1.950000 fd4ce422e0db4ad3ab978a811ba04d3a vehicle.car
BOX 697.952712 1797.014403 699.231634 1798.239475 696.279288 1801.321597 695.000366 1800.096525 -0.164500 1.478500 52770232202d4ad1a98ed07d5b4c20b9 vehicle.car
BOX 707.933841 1812.728734 709.777910 1810.512634 719.068159 1818.243266 717.224090 1820.459366 -0.064500 3.354500 8a26f7d33ff04b1a8c8679f8c4a7da91 vehicle.bus.rigid
BOX 689.928798 1796.104409 688.692469 1794.978765 691.707202 1791.667591 692.943531 1792.793235 -0.287500 1.309500 ec5241e32939433baeb2b3955920b28c vehicle.car
BOX 688.196845 1797.770764 687.044418 1796.603926 690.125155 1793.561236 691.277582 1794.728074 -0.090000 1.306000 7a2612095f7840048f58d69a07e836a5 vehicle.car
ENDFRAME

FRAME 1538984236.946289 711.871389 1796.791023 -2.205332
BOX 696.270489 1798.243805 697.627227 1799.519071 694.255511 1803.106195 692.898773 1801.830929 -0.129000 1.459000 34daad97663c4e8ea00f842adc581ab5 vehicle.car
BOX 684.218931 1781.920225 685.505341 1783.096320 682.145069 1786.771775 680.858659 1785.595680 -0.767500 0.921500 ca5b3ca5aea745ee8fe12b0f74d77f8e vehicle.car
BOX 694.653985 1800.160780 695.962868 1801.406603 692.688015 1804.847220 691.379132 1803.601397 -0.044000 1.406000 720ca55c654a4ac8bfe9babd1c1072be vehicle.car
BOX 701.813361 1812.427226 700.384659 1811.092747 703.868639 1807.362774 705.297341 1808.697253 0.151500 1.796500 6dafc154a9ef43ff8fd680620dc90433 vehicle.car
BOX 707.491916 1782.672131 707.124951 1783.125149 706.748084 1782.819869 707.115049 1782.366851 0.086000 1.766000 4591a9f392774001a2cf523286505ac9 human.pedestrian.adult
BOX 694.799625 1819.595928 693.378974 1818.172596 697.030375 1814.528072 698.451026 1815.951404 0.340500 2.319500 e2878e5b8aa849a18e39baee3f3440bd vehicle.car
BOX 693.307885 1792.573701 692.055288 1791.433246 695.148115 1788.036299 696.400712 1789.176754 -0.578500 0.910500 11a08ff383a6451bbda6b9af56cfa6e2 vehicle.car
BOX 710.850260 1782.784598 710.494531 1783.311810 710.013740 1782.987402 710.369469 1782.460190 0.138500 1.835500 c8fcea5cd6d344e69a92241622f58be7 human.pedestrian.adult
BOX 698.390629 1777.405846 698.020695 1777.060615 699.303371 1775.686154 699.673305 1776.031385 -0.621500 0.583500 c5640d5eaa7d42cbbebe7c9bef889b88 vehicle.motorcycle
BOX 704.243936 1778.674364 703.835878 1778.273525 705.374064 1776.707636 705.782122 1777.108475 -0.675500 0.613500 56c32476c6b1417e816ea238f30249f2 vehicle.motorcycle
BOX 669.082254 1826.726416 670.353952 1828.082390 667.119746 1831.115584 665.848048 1829.759610 1.673000 3.177000 1a018f3bcdea44f9ab60912938495032 vehicle.car
BOX 690.981439 1775.661825 690.533558 1775.178417 691.904561 1773.908175 692.352442 1774.391583 -0.741000 0.445000 e83e110484e14c03a995b8c37696f9b3 vehicle.motorcycle
BOX 712.963260 1784.662598 712.607531 1785.189810 712.126740 1784.865402 712.482469 1784.338190 0.226500 1.507500 cb5fdffa966345cdb9c7c186143b7857 human.pedestrian.adult
BOX 701.509809 1772.942512 702.026068 1773.451532 700.192191 1775.311488 699.675932 1774.802468 -0.503000 1.023000 6b7d108921ef4e87a46443fbc7f8f59e vehicle.motorcycle
BOX 709.842916 1781.392186 709.386053 1781.848905 708.995084 1781.457814 709.451947 1781.001095 0.291500 2.016500 c5a370e03491457485bfda760515e537 human.pedestrian.adult
BOX 687.521344 1806.620811 688.850293 1807.913564 685.350656 1811.511189 684.021707 1810.218436 0.278000 2.278000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 699.894344 1814.473287 698.309983 1812.993414 701.723656 1809.338713 703.308017 1810.818586 0.190500 2.021500 a9916751b03c494dafa2eddc4496e702 vehicle.car
BOX 687.547470 1781.418348 686.426125 1780.279846 689.492530 1777.259652 690.613875 1778.398154 -0.825500 0.659500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.865946 1809.781880 703.206759 1808.202077 707.200054 1804.008120 708.859241 1805.587923 0.091500 3.072500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 714.158260 1784.021598 713.802531 1784.548810 713.321740 1784.224402 713.677469 1783.697190 0.213500 1.998500 de7bc639112c40ec9ebe406673f1487d human.pedestrian.adult
BOX 721.725399 1790.394833 720.985664 1790.009671 721.506601 1789.009167 722.246336 1789.394329 0.003000 1.635000 c2c271c1bc484bce81639bfda2083588 human.pedestrian.adult
BOX 698.299433 1779.075983 699.021821 1778.945942 699.166567 1779.750017 698.444179 1779.880058 -0.409500 1.397500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 711.249380 1785.454823 710.709627 1785.118426 711.166620 1784.385177 711.706373 1784.721574 0.243500 2.080500 ebcd168fd25247f68482853796c9327f human.pedestrian.adult
BOX 713.483994 1784.978627 713.101160 1785.486499 712.638006 1785.137373 713.020840 1784.629501 0.176500 1.457500 9256b7cc27954e7bb5e3a3fb8c62474c human.pedestrian.adult
BOX 686.167760 1799.360153 684.984153 1798.155248 688.304240 1794.893847 689.487847 1796.098752 -0.179000 1.431000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 737.117244 1804.476711 737.517467 1804.099455 738.774756 1805.433289 738.374533 1805.810545 0.413500 1.550500 6c7970e410604a148cacfa37fbbf4e34 vehicle.bicycle
BOX 712.913260 1783.637598 712.557531 1784.164810 712.076740 1783.840402 712.432469 1783.313190 0.213500 1.998500 eeabbd601fff49c08c086829bfe13287 human.pedestrian.adult
BOX 691.046115 1803.246785 692.426299 1804.493658 689.085885 1808.191215 687.705701 1806.944342 -0.029500 1.573500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 689.454643 1805.180724 690.808867 1806.452825 687.479357 1809.997276 686.125133 1808.725175 -0.059500 1.567500 2197057ff31949819b309f2c7ec9a113 vehicle.car
BOX 699.197263 1776.878858 698.711949 1776.422758 700.098737 1774.947142 700.584051 1775.403242 -0.601500 0.797500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 678.047442 1788.295659 679.248502 1789.432836 676.372558 1792.470341 675.171498 1791.333164 -0.269000 1.263000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 671.706211 1814.364854 670.443979 1813.190569 673.509789 1809.895146 674.772021 1811.069431 0.571500 2.120500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 711.843260 1784.214598 711.487531 1784.741810 711.006740 1784.417402 711.362469 1783.890190 0.209000 2.035000 54ca0158a30a4d8291684544ddbeff3f human.pedestrian.adult
BOX 722.404566 1814.231689 722.694270 1813.886041 723.379434 1814.460311 723.089730 1814.805959 0.497500 2.192500 fd4862434baa4c208cff8861f181feaa human.pedestrian.adult
BOX 709.098916 1780.921186 708.642053 1781.377905 708.251084 1780.986814 708.707947 1780.530095 0.158500 1.883500 c6d85e602dd342d99758b41e64e86e12 human.pedestrian.adult
BOX 663.886837 1801.574831 665.210893 1802.908066 661.343163 1806.749169 660.019107 1805.415934 0.249500 2.540500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 673.996864 1824.147429 672.698011 1822.713133 676.029136 1819.696571 677.327989 1821.130867 1.154500 2.691500 d71462c2ae74472bae3adbf7a41b2fc7 vehicle.car
BOX 707.097664 1781.013349 707.568741 1781.455392 707.190336 1781.858651 706.719259 1781.416608 0.302500 2.039500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.663017 1804.882920 680.374669 1803.624444 683.704983 1800.215080 684.993331 1801.473556 0.165500 1.800500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 672.167600 1796.487651 671.054047 1795.379481 674.096400 1792.322349 675.209953 1793.430519 0.003500 1.708500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 711.253260 1783.957598 710.897531 1784.484810 710.416740 1784.160402 710.772469 1783.633190 0.226500 1.923500 b7ff9843f0bc4154a865230adb65a45d human.pedestrian.adult
BOX 709.428260 1782.884598 709.072531 1783.411810 708.591740 1783.087402 708.947469 1782.560190 0.208500 1.905500 4b8ef2beabcf4121af0f287cd1a7fd55 human.pedestrian.adult
BOX 714.104571 1789.357808 713.625853 1788.883354 714.247429 1788.256192 714.726147 1788.730646 0.097000 1.877000 89eaf741be444d7e8fcc4748482d338d human.pedestrian.adult
BOX 685.372128 1780.362221 686.631230 1781.513350 683.847872 1784.557779 682.588770 1783.406650 -0.870000 0.566000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 677.660119 1836.780972 676.439971 1835.534867 679.803881 1832.241028 681.024029 1833.487133 1.192500 2.955500 ec221beba32448e4a9865e920aeefed5 vehicle.car
BOX 710.122458 1783.476781 710.624091 1783.867755 710.267542 1784.325219 709.765909 1783.934245 0.200500 1.897500 e5a06b589b93428c867bd6a92ed6da93 human.pedestrian.adult
BOX 696.459790 1817.641532 695.100597 1816.326818 698.610210 1812.698468 699.969403 1814.013182 0.378500 1.891500 ca3f0ced132845b4afce73a6f27a953e vehicle.car
BOX 704.173397 1780.023168 703.775640 1779.633247 704.942603 1778.442832 705.340360 1778.832753 -0.326500 1.012500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 684.165910 1813.684787 683.006246 1812.391593 686.410090 1809.339213 687.569754 1810.632407 0.476500 2.241500 090067814c7e4bbea134dcd018d2083f vehicle.car
BOX 687.553207 1778.813753 688.652853 1779.891890 685.830793 1782.770247 684.731147 1781.692110 -0.747000 0.821000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 732.507108 1797.929119 731.684680 1798.212866 731.296892 1797.088881 732.119320 1796.805134 0.203500 2.092500 7db99b003c8d4a7db1afc75160f47387 human.pedestrian.adult
BOX 714.648101 1788.482842 713.988205 1788.345681 714.167899 1787.481158 714.827795 1787.618319 0.085500 1.914500 68d411d0e8664a09b4c59787793b0b87 human.pedestrian.adult
BOX 698.544368 1772.204176 698.961246 1772.628720 697.271632 1774.287824 696.854754 1773.863280 -0.561500 0.759500 ba34f167479c43c69be921c9658a488c vehicle.motorcycle
BOX 734.099839 1792.816616 733.546827 1793.007411 733.350161 1792.437384 733.903173 1792.246589 0.303000 1.453000 1e1053e5f4224fb38f631e3be8c503c6 human.pedestrian.adult
BOX 724.465896 1810.868005 724.454318 1810.378142 725.222104 1810.359995 725.233682 1810.849858 0.450000 2.296000 6f6934f00f014284856716428eefd90e human.pedestrian.adult
BOX 704.109074 1778.837102 704.517132 1779.237942 703.142926 1780.636898 702.734868 1780.236058 0.141500 1.430500 5999098cd1734cea8979dd41bc34b88f vehicle.motorcycle
BOX 676.957336 1809.597665 675.750804 1808.488339 678.582664 1805.408335 679.789196 1806.517661 0.383000 1.987000 fd4ce422e0db4ad3ab978a811ba04d3a vehicle.car
BOX 697.952712 1797.014403 699.231634 1798.239475 696.279288 1801.321597 695.000366 1800.096525 -0.164500 1.478500 52770232202d4ad1a98ed07d5b4c20b9 vehicle.car
BOX 709.037890 1811.252526 710.668240 1808.874786 720.636110 1815.709474 719.005760 1818.087214 -0.014500 3.404500 8a26f7d33ff04b1a8c8679f8c4a7da91 vehicle.bus.rigid
BOX 689.898143 1796.059514 688.666729 1794.928496 691.695857 1791.630486 692.927271 1792.761504 -0.274500 1.322500 ec5241e32939433baeb2b3955920b28c vehicle.car
BOX 688.167845 1797.745764 687.015418 1796.578926 690.096155 1793.536236 691.248582 1794.703074 -0.078000 1.318000 7a2612095f7840048f58d69a07e836a5 vehicle.car
BOX 689.656806 1824.716003 688.383095 1823.439888 691.679194 1820.149997 692.952905 1821.426112 0.658000 2.156000 ec2a550c52b240d98c9c3bca3d06602f vehicle.car
ENDFRAME

FRAME 1538984237.446737 710.436917 1794.899783 -2.232960
BOX 696.248489 1798.222805 697.605227 1799.498071 694.233511 1803.085195 692.876773 1801.809929 -0.129000 1.459000 34daad97663c4e8ea00f842adc581ab5 vehicle.car
BOX 684.195931 1781.888225 685.482341 1783.064320 682.122069 1786.739775 680.835659 1785.563680 -0.694500 0.994500 ca5b3ca5aea745ee8fe12b0f74d77f8e vehicle.car
BOX 694.535985 1800.047780 695.844868 1801.293603 692.570015 1804.734220 691.261132 1803.488397 0.056000 1.506000 720ca55c654a4ac8bfe9babd1c1072be vehicle.car
BOX 701.816361 1812.424226 700.387659 1811.089747 703.871639 1807.359774 705.300341 1808.694253 0.177500 1.822500 6dafc154a9ef43ff8fd680620dc90433 vehicle.car
BOX 707.485916 1782.651131 707.118951 1783.104149 706.742084 1782.798869 707.109049 1782.345851 0.116000 1.796000 4591a9f392774001a2cf523286505ac9 human.pedestrian.adult
BOX 694.799625 1819.595928 693.378974 1818.172596 697.030375 1814.528072 698.451026 1815.951404 0.347500 2.326500 e2878e5b8aa849a18e39baee3f3440bd vehicle.car
BOX 693.282994 1792.530665 692.035385 1791.384755 695.143006 1788.001335 696.390615 1789.147245 -0.527500 0.961500 11a08ff383a6451bbda6b9af56cfa6e2 vehicle.car
BOX 710.845260 1782.768598 710.489531 1783.295810 710.008740 1782.971402 710.364469 1782.444190 0.188500 1.885500 c8fcea5cd6d344e69a92241622f58be7 human.pedestrian.adult
BOX 698.350629 1777.362247 697.981902 1777.015726 699.269371 1775.645753 699.638098 1775.992274 -0.577500 0.627500 c5640d5eaa7d42cbbebe7c9bef889b88 vehicle.motorcycle
BOX 737.601347 1805.072686 738.116237 1804.879326 738.760653 1806.595314 738.245763 1806.788674 0.601000 1.811000 b8bbb0f8ce61468e93ff1d18c06ee663 vehicle.bicycle
BOX 704.274936 1778.704364 703.866878 1778.303525 705.405064 1776.737636 705.813122 1777.138475 -0.581500 0.707500 56c32476c6b1417e816ea238f30249f2 vehicle.motorcycle
BOX 691.357022 1822.887805 690.078365 1821.606736 693.302978 1818.388195 694.581635 1819.669264 0.676500 2.161500 f987ba5f8e6243889a731f8cffe1934b vehicle.car
BOX 690.993554 1775.607498 690.542865 1775.126707 691.906446 1773.848502 692.357135 1774.329293 -0.779000 0.407000 e83e110484e14c03a995b8c37696f9b3 vehicle.motorcycle
BOX 712.963260 1784.662598 712.607531 1785.189810 712.126740 1784.865402 712.482469 1784.338190 0.226500 1.507500 cb5fdffa966345cdb9c7c186143b7857 human.pedestrian.adult
BOX 701.501637 1772.932649 702.016247 1773.443336 700.176363 1775.297351 699.661753 1774.786664 -0.492000 1.034000 6b7d108921ef4e87a46443fbc7f8f59e vehicle.motorcycle
BOX 709.752916 1781.501186 709.296053 1781.957905 708.905084 1781.566814 709.361947 1781.110095 0.291500 2.016500 c5a370e03491457485bfda760515e537 human.pedestrian.adult
BOX 687.571344 1806.668811 688.900293 1807.961564 685.400656 1811.559189 684.071707 1810.266436 0.528000 2.528000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 699.894344 1814.473287 698.309983 1812.993414 701.723656 1809.338713 703.308017 1810.818586 0.206500 2.037500 a9916751b03c494dafa2eddc4496e702 vehicle.car
BOX 687.521470 1781.361348 686.400125 1780.222846 689.466530 1777.202652 690.587875 1778.341154 -0.850500 0.634500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.860008 1809.782285 703.202978 1808.200219 707.201992 1804.011715 708.859022 1805.593781 0.110500 3.091500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 714.158260 1784.021598 713.802531 1784.548810 713.321740 1784.224402 713.677469 1783.697190 0.213500 1.998500 de7bc639112c40ec9ebe406673f1487d human.pedestrian.adult
BOX 721.119416 1790.032511 720.378563 1789.649506 720.896584 1788.647489 721.637437 1789.030494 -0.022000 1.610000 c2c271c1bc484bce81639bfda2083588 human.pedestrian.adult
BOX 699.006420 1778.901198 699.734300 1778.806613 699.839580 1779.616802 699.111700 1779.711387 -0.389500 1.417500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 711.249380 1785.454823 710.709627 1785.118426 711.166620 1784.385177 711.706373 1784.721574 0.226500 2.063500 ebcd168fd25247f68482853796c9327f human.pedestrian.adult
BOX 713.490994 1784.969627 713.108160 1785.477499 712.645006 1785.128373 713.027840 1784.620501 0.176500 1.457500 9256b7cc27954e7bb5e3a3fb8c62474c human.pedestrian.adult
BOX 686.147230 1799.373053 684.968238 1798.163632 688.300770 1794.914947 689.479762 1796.124368 -0.168000 1.442000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 712.913260 1783.637598 712.557531 1784.164810 712.076740 1783.840402 712.432469 1783.313190 0.213500 1.998500 eeabbd601fff49c08c086829bfe13287 human.pedestrian.adult
BOX 691.046115 1803.246785 692.426299 1804.493658 689.085885 1808.191215 687.705701 1806.944342 0.070500 1.673500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 689.454643 1805.180724 690.808867 1806.452825 687.479357 1809.997276 686.125133 1808.725175 0.140500 1.767500 2197057ff31949819b309f2c7ec9a113 vehicle.car
BOX 699.185026 1776.874985 698.696535 1776.422290 700.072974 1774.937015 700.561465 1775.389710 -0.545500 0.853500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 678.023442 1788.270659 679.224502 1789.407836 676.348558 1792.445341 675.147498 1791.308164 -0.256000 1.276000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 683.090005 1802.662161 681.913967 1801.513391 685.179995 1798.169839 686.356033 1799.318609 0.044500 1.579500 a661e4cd1f644266a8307b4948082ae7 vehicle.car
BOX 671.729211 1814.386854 670.466979 1813.212569 673.532789 1809.917146 674.795021 1811.091431 0.637500 2.186500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 711.822260 1784.209598 711.466531 1784.736810 710.985740 1784.412402 711.341469 1783.885190 0.226000 2.052000 54ca0158a30a4d8291684544ddbeff3f human.pedestrian.adult
BOX 708.990916 1781.028186 708.534053 1781.484905 708.143084 1781.093814 708.599947 1780.637095 0.164500 1.889500 c6d85e602dd342d99758b41e64e86e12 human.pedestrian.adult
BOX 663.877353 1801.561056 665.199079 1802.896601 661.324647 1806.730944 660.002921 1805.395399 0.249500 2.540500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 673.996864 1824.147429 672.698011 1822.713133 676.029136 1819.696571 677.327989 1821.130867 1.204500 2.741500 d71462c2ae74472bae3adbf7a41b2fc7 vehicle.car
BOX 707.155664 1780.967349 707.626741 1781.409392 707.248336 1781.812651 706.777259 1781.370608 0.307500 2.044500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.615017 1804.838920 680.326669 1803.580444 683.656983 1800.171080 684.945331 1801.429556 0.195500 1.830500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 672.178600 1796.498651 671.065047 1795.390481 674.107400 1792.333349 675.220953 1793.441519 0.003500 1.708500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 711.242260 1783.973598 710.886531 1784.500810 710.405740 1784.176402 710.761469 1783.649190 0.226500 1.923500 b7ff9843f0bc4154a865230adb65a45d human.pedestrian.adult
BOX 709.428260 1782.863598 709.072531 1783.390810 708.591740 1783.066402 708.947469 1782.539190 0.188500 1.885500 4b8ef2beabcf4121af0f287cd1a7fd55 human.pedestrian.adult
BOX 713.631030 1788.862490 713.140043 1788.400746 713.744970 1787.757510 714.235957 1788.219254 0.147000 1.927000 89eaf741be444d7e8fcc4748482d338d human.pedestrian.adult
BOX 685.360446 1780.295894 686.615522 1781.451412 683.821554 1784.486106 682.566478 1783.330588 -0.810000 0.626000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 677.589119 1836.707972 676.368971 1835.461867 679.732881 1832.168028 680.953029 1833.414133 1.250500 3.013500 ec221beba32448e4a9865e920aeefed5 vehicle.car
BOX 710.099458 1783.464781 710.601091 1783.855755 710.244542 1784.313219 709.742909 1783.922245 0.213500 1.910500 e5a06b589b93428c867bd6a92ed6da93 human.pedestrian.adult
BOX 696.459790 1817.641532 695.100597 1816.326818 698.610210 1812.698468 699.969403 1814.013182 0.395500 1.908500 ca3f0ced132845b4afce73a6f27a953e vehicle.car
BOX 704.112397 1779.986168 703.714640 1779.596247 704.881603 1778.405832 705.279360 1778.795753 -0.391500 0.947500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 684.144910 1813.660787 682.985246 1812.367593 686.389090 1809.315213 687.548754 1810.608407 0.526500 2.291500 090067814c7e4bbea134dcd018d2083f vehicle.car
BOX 687.587453 1778.759350 688.677639 1779.847051 685.830547 1782.700650 684.740361 1781.612949 -0.747000 0.821000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 732.507108 1797.929119 731.684680 1798.212866 731.296892 1797.088881 732.119320 1796.805134 0.222500 2.111500 7db99b003c8d4a7db1afc75160f47387 human.pedestrian.adult
BOX 714.220101 1788.029842 713.560205 1787.892681 713.739899 1787.028158 714.399795 1787.165319 0.108500 1.937500 68d411d0e8664a09b4c59787793b0b87 human.pedestrian.adult
BOX 734.099839 1792.816616 733.546827 1793.007411 733.350161 1792.437384 733.903173 1792.246589 0.278000 1.428000 1e1053e5f4224fb38f631e3be8c503c6 human.pedestrian.adult
BOX 711.062608 1827.880740 711.392568 1827.493174 711.747392 1827.795260 711.417432 1828.182826 0.538500 2.263500 93d56d9b01754c99861f6bceb5874c9e human.pedestrian.adult
